0	-3.505	0	0
0.2	-3.48	0	0
0.399	-3.45	0.05	0.005
0.599	-3.43	0.05	0.005
0.8	-3.395	0.05	0.005
0.999	-3.365	0.05	0.005
1.199	-3.345	0.05	0.005
1.399	-3.315	0.05	0.005
1.599	-3.285	0.05	0.005
1.799	-3.25	0.05	0.005
1.999	-3.21	0.05	0.005
2.199	-3.16	0.05	0.005
2.399	-3.1	0.1	0.01
2.599	-3.02	0.1	0.01
2.799	-2.955	0.1	0.01
2.999	-2.895	0.1	0.01
3.199	-2.845	0.1	0.01
3.399	-2.815	0.05	0.005
3.599	-2.77	0.1	0.01
3.799	-2.715	0.1	0.01
3.999	-2.675	0.1	0.01
4.199	-2.64	0.1	0.01
4.399	-2.595	0.1	0.01
4.599	-2.54	0.1	0.01
4.799	-2.485	0.1	0.01
4.999	-2.435	0.1	0.01
5.199	-2.39	0.1	0.01
5.399	-2.35	0.1	0.01
5.599	-2.305	0.1	0.01
5.799	-2.27	0.1	0.01
5.999	-2.23	0.1	0.01
6.199	-2.18	0.15	0.015
6.399	-2.13	0.1	0.01
6.599	-2.07	0.15	0.015
6.799	-2.005	0.15	0.015
6.999	-1.96	0.15	0.015
7.199	-1.92	0.15	0.015
7.399	-1.865	0.2	0.02
7.599	-1.82	0.2	0.02
7.799	-1.77	0.2	0.02
7.999	-1.72	0.2	0.02
8.2	-1.66	0.25	0.025
8.399	-1.6	0.3	0.03
8.599	-1.555	0.35	0.035
8.799	-1.515	0.4	0.04
8.999	-1.47	0.55	0.055
9.199	-1.42	0.85	0.085
9.399	-1.37	1.4	0.14
9.599	-1.325	2.25	0.225
9.799	-1.27	3.4	0.34
9.999	-1.225	5.05	0.505
10.199	-1.185	6.65	0.665
10.399	-1.125	9.35	0.935
10.599	-1.06	14.15	1.415
10.799	-1.005	18.9	1.89
10.999	-0.95	24.6	2.46
11.199	-0.9	30.65	3.065
11.399	-0.86	36.8	3.68
11.599	-0.82	43.05	4.305
11.799	-0.76	51.55	5.155
11.999	-0.695	63.95	6.395
12.199	-0.635	73.6	7.36
12.399	-0.58	79.8	7.98
