0.6	-3.325	0.1	0.01
0.8	-3.255	0.15	0.015
1	-3.17	0.15	0.015
1.2	-3.105	0.15	0.015
1.4	-3.015	0.15	0.015
1.6	-2.895	0.15	0.015
1.8	-2.79	0.15	0.015
2	-2.72	0.15	0.015
2.199	-2.65	0.15	0.015
2.399	-2.57	0.15	0.015
2.599	-2.48	0.2	0.02
2.799	-2.42	0.15	0.015
2.999	-2.39	0.1	0.01
3.199	-2.335	0.15	0.015
3.399	-2.265	0.15	0.015
3.599	-2.18	0.2	0.02
3.799	-2.095	0.15	0.015
3.999	-2.05	0.15	0.015
4.199	-2.015	0.15	0.015
4.399	-1.945	0.15	0.015
4.599	-1.86	0.2	0.02
4.799	-1.77	0.15	0.015
4.999	-1.7	0.15	0.015
5.199	-1.635	0.15	0.015
5.399	-1.585	0.15	0.015
5.6	-1.525	0.15	0.015
5.799	-1.475	0.15	0.015
5.999	-1.42	0.15	0.015
6.199	-1.365	0.15	0.015
6.399	-1.305	0.15	0.015
6.599	-1.25	0.15	0.015
6.799	-1.19	0.15	0.015
6.999	-1.125	0.15	0.015
7.199	-1.07	0.15	0.015
7.399	-1.025	0.15	0.015
7.599	-0.955	0.2	0.02
7.799	-0.9	0.2	0.02
7.999	-0.845	0.2	0.02
MIN=0	-10	0	-10
MAX=20	10	100	10
SCALE=20	5	50	5
DEC=1	2	1	2
DEF="Tiempo" t / s	"Tensión" U_B1 / V	"Fotocorriente" I / pA	"Tensión" U_A1 / V
0	0	102.3	10.23
0.2	0	102.3	10.23
0.4	0	102.3	10.23
0.6	0	102.3	10.23
0.8	0	102.3	10.23
1	0	102.3	10.23
1.2	0	102.3	10.23
1.4	0	102.3	10.23
1.6	0	102.3	10.23
1.8	0	102.3	10.23
2	0	102.3	10.23
2.2	0	102.3	10.23
2.4	0	102.3	10.23
2.6	0	102.3	10.23
2.8	0	102.3	10.23
3	0	102.3	10.23
3.2	0	102.3	10.23
3.4	0	102.3	10.23
3.6	0	102.3	10.23
3.8	0	102.3	10.23
4	0	102.3	10.23
4.199	0	102.3	10.23
4.399	0	102.3	10.23
4.599	0	102.3	10.23
4.799	0	102.3	10.23
4.999	0	102.3	10.23
5.199	0	102.3	10.23
5.399	0	102.3	10.23
5.6	0	102.3	10.23
5.799	0	102.3	10.23
5.999	0	102.3	10.23
6.199	0	102.3	10.23
6.399	0	102.3	10.23
6.599	0	102.3	10.23
6.799	0	102.3	10.23
6.999	0	102.3	10.23
7.199	0	102.3	10.23
7.399	0	102.3	10.23
7.599	0	102.3	10.23
7.799	0	102.3	10.23
7.999	0	102.3	10.23
MIN=0	-10	0	-10
MAX=20	10	100	10
SCALE=20	5	50	5
DEC=1	2	1	2
DEF="Tiempo" t / s	"Tensión" U_B1 / V	"Fotocorriente" I / pA	"Tensión" U_A1 / V
0	-3.565	0.2	0.02
0.199	-3.565	0.2	0.02
0.399	-3.56	0.2	0.02
0.599	-3.515	0.2	0.02
0.799	-3.455	0.2	0.02
0.999	-3.37	0.2	0.02
1.199	-3.26	0.2	0.02
1.399	-3.13	0.25	0.025
1.599	-2.99	0.25	0.025
1.799	-2.835	0.35	0.035
1.999	-2.715	0.25	0.025
2.199	-2.58	0.3	0.03
2.399	-2.5	0.25	0.025
2.599	-2.385	0.25	0.025
2.799	-2.225	0.3	0.03
2.999	-2.065	0.35	0.035
3.199	-1.975	0.3	0.03
3.399	-1.865	0.3	0.03
3.599	-1.725	0.3	0.03
3.799	-1.61	0.25	0.025
4	-1.475	0.3	0.03
4.199	-1.37	0.3	0.03
4.4	-1.26	0.3	0.03
4.599	-1.18	0.25	0.025
4.799	-1.105	0.3	0.03
5	-1.02	0.3	0.03
5.2	-0.92	0.3	0.03
5.4	-0.835	0.35	0.035
5.6	-0.835	0.35	0.035
MIN=0	-10	0	-10
MAX=20	10	100	10
SCALE=20	5	50	5
DEC=1	2	1	2
DEF="Tiempo" t / s	"Tensión" U_B1 / V	"Fotocorriente" I / pA	"Tensión" U_A1 / V
0	-3.425	0	0
0.199	-3.35	0	0
0.4	-3.245	0.05	0.005
0.599	-3.17	0.05	0.005
0.8	-3.09	0.05	0.005
1	-3.025	0.05	0.005
1.2	-2.975	0.05	0.005
1.4	-2.91	0.05	0.005
1.599	-2.84	0.05	0.005
1.799	-2.77	0.05	0.005
1.999	-2.685	0.05	0.005
2.2	-2.595	0.05	0.005
2.4	-2.51	0.1	0.01
2.6	-2.44	0.05	0.005
2.8	-2.375	0.05	0.005
3	-2.32	0.05	0.005
3.2	-2.265	0.05	0.005
3.4	-2.215	0.05	0.005
3.6	-2.165	0.05	0.005
3.8	-2.115	0.05	0.005
4	-2.055	0.05	0.005
4.199	-1.98	0.05	0.005
4.4	-1.915	0.05	0.005
4.6	-1.85	0.05	0.005
4.8	-1.775	0.05	0.005
5	-1.705	0.05	0.005
5.2	-1.62	0.05	0.005
5.4	-1.535	0.05	0.005
5.6	-1.48	0.05	0.005
5.799	-1.405	0.05	0.005
6	-1.325	0.1	0.01
