0	-3.79	0.75	0.075
0.199	-3.79	0.75	0.075
0.399	-3.79	0.75	0.075
0.599	-3.79	0.75	0.075
0.799	-3.79	0.7	0.07
0.999	-3.785	0.75	0.075
1.199	-3.78	0.85	0.085
1.399	-3.78	0.75	0.075
1.599	-3.75	1.05	0.105
1.799	-3.715	1.1	0.11
1.999	-3.69	1.05	0.105
2.199	-3.675	0.95	0.095
2.399	-3.655	1	0.1
2.599	-3.63	1.05	0.105
2.799	-3.605	1.1	0.11
2.999	-3.57	1.2	0.12
3.199	-3.535	1.2	0.12
3.399	-3.52	1.1	0.11
3.599	-3.52	0.95	0.095
3.799	-3.49	1.25	0.125
3.999	-3.47	1.15	0.115
4.199	-3.44	1.3	0.13
4.399	-3.415	1.2	0.12
4.599	-3.4	1.1	0.11
4.799	-3.385	1.1	0.11
4.999	-3.345	1.35	0.135
5.199	-3.305	1.4	0.14
5.399	-3.25	1.5	0.15
5.599	-3.21	1.4	0.14
5.799	-3.17	1.45	0.145
5.999	-3.125	1.55	0.155
6.199	-3.08	1.55	0.155
6.399	-3.03	1.6	0.16
6.599	-2.99	1.55	0.155
6.799	-2.955	1.55	0.155
6.999	-2.925	1.45	0.145
7.199	-2.89	1.55	0.155
7.399	-2.85	1.7	0.17
7.599	-2.8	1.8	0.18
7.799	-2.75	1.85	0.185
7.999	-2.705	1.85	0.185
8.199	-2.675	1.75	0.175
8.399	-2.645	1.75	0.175
8.599	-2.63	1.65	0.165
8.799	-2.59	1.8	0.18
8.999	-2.565	1.65	0.165
9.199	-2.535	1.75	0.175
9.399	-2.505	1.8	0.18
9.599	-2.47	1.9	0.19
9.8	-2.425	2.1	0.21
9.999	-2.385	2.1	0.21
10.199	-2.335	2.3	0.23
10.399	-2.28	2.5	0.25
10.599	-2.245	2.35	0.235
10.799	-2.225	2.3	0.23
10.999	-2.185	2.6	0.26
11.199	-2.15	2.7	0.27
11.399	-2.1	3	0.3
11.599	-2.06	3	0.3
11.799	-2.01	3.3	0.33
12	-1.975	3.4	0.34
12.2	-1.95	3.35	0.335
12.4	-1.91	3.75	0.375
12.6	-1.865	4.2	0.42
12.8	-1.815	5.3	0.53
13	-1.765	7.15	0.715
13.2	-1.735	9.65	0.965
13.4	-1.7	12.65	1.265
13.6	-1.665	16.65	1.665
13.8	-1.635	21.1	2.11
14.001	-1.595	26.7	2.67
14.2	-1.55	35.85	3.585
14.399	-1.51	46.15	4.615
14.599	-1.46	62.15	6.215
14.8	-1.405	84.65	8.465
14.999	-1.355	102.3	10.23
15.199	-1.325	102.3	10.23
