0	-3.435	-0.05	-0.005
0.2	-3.39	-0.05	-0.005
0.4	-3.345	-0.05	-0.005
0.6	-3.295	-0.05	-0.005
0.8	-3.24	-0.05	-0.005
1	-3.195	-0.05	-0.005
1.2	-3.16	-0.05	-0.005
1.4	-3.095	-0.05	-0.005
1.6	-3.025	0	0
1.8	-2.96	-0.05	-0.005
2	-2.905	-0.05	-0.005
2.199	-2.845	-0.05	-0.005
2.4	-2.78	-0.05	-0.005
2.6	-2.71	-0.05	-0.005
2.8	-2.64	0	0
2.999	-2.58	-0.05	-0.005
3.199	-2.5	0	0
3.399	-2.425	0	0
3.599	-2.335	0	0
3.799	-2.27	0	0
3.999	-2.215	0	0
4.199	-2.15	0	0
4.399	-2.09	0	0
4.599	-2.04	0	0
4.799	-1.985	0	0
4.999	-1.93	0	0
5.199	-1.88	0	0
5.399	-1.82	0	0
5.599	-1.77	0	0
5.799	-1.705	0	0
5.999	-1.63	0	0
6.199	-1.57	0	0
6.399	-1.52	0	0
6.599	-1.465	0	0
6.799	-1.42	0.05	0.005
6.999	-1.365	0.05	0.005
7.199	-1.31	0.15	0.015
7.399	-1.24	0.35	0.035
7.599	-1.19	0.75	0.075
7.799	-1.15	1.2	0.12
7.999	-1.105	1.9	0.19
8.199	-1.065	2.75	0.275
8.399	-1.025	4	0.4
8.6	-0.98	5.4	0.54
8.799	-0.925	7.6	0.76
8.999	-0.885	10.4	1.04
9.199	-0.85	12.45	1.245
9.4	-0.815	14.7	1.47
9.6	-0.775	18.3	1.83
9.799	-0.73	22.3	2.23
10	-0.695	27.1	2.71
10.2	-0.655	31.1	3.11
10.399	-0.62	35	3.5
10.6	-0.57	39.8	3.98
10.8	-0.53	46.75	4.675
10.999	-0.495	51.1	5.11
11.2	-0.46	59.85	5.985
11.4	-0.435	63.7	6.37
11.6	-0.405	59.8	5.98
11.8	-0.39	63.15	6.315
12	-0.38	64.35	6.435
